,user_id,user_url,reviews,item_id,sentiment_analysis,recommend,pct_recommend
2220,76561198069334653,http://steamcommunity.com/profiles/76561198069334653,"[{'funny': '', 'posted': 'Posted February 6, 2014.', 'last_edited': '', 'item_id': '211820', 'helpful': '1 of 1 people (100%) found this review helpful', 'recommend': True, 'review': ""starbound is the funnest game i've played in a long time way better than terraria especialy with mods :D now this is what i call an epic game thums up to the chucklefish team who spent days making it :D""}, {'funny': '', 'posted': 'Posted August 24, 2015.', 'last_edited': '', 'item_id': '364510', 'helpful': '1 of 3 people (33%) found this review helpful', 'recommend': True, 'review': ""i've played this game ever since i was a little kid and im still playing it todaygg george for making such a replayable game""}]","['211820', '364510']","['1', '0']","[True, True]",1.0
2221,Luccyous,http://steamcommunity.com/id/Luccyous,"[{'funny': '', 'posted': 'Posted January 23, 2013.', 'last_edited': '', 'item_id': '440', 'helpful': '1 of 1 people (100%) found this review helpful', 'recommend': True, 'review': 'This is Team Fortress 2Nom Nom Nom ~'}, {'funny': '', 'posted': 'Posted February 18.', 'last_edited': 'Last edited February 18.', 'item_id': '570', 'helpful': '0 of 1 people (0%) found this review helpful', 'recommend': False, 'review': 'stay away'}, {'funny': '1 person found this review funny', 'posted': 'Posted October 26, 2013.', 'last_edited': 'Last edited August 9, 2015.', 'item_id': '230410', 'helpful': 'No ratings yet', 'recommend': True, 'review': "":')""}]","['440', '570', '230410']","['1', '1', '1']","[True, False, True]",0.6666666666666666
2222,76561198080748313,http://steamcommunity.com/profiles/76561198080748313,"[{'funny': '2 people found this review funny', 'posted': 'Posted January 24, 2015.', 'last_edited': '', 'item_id': '313120', 'helpful': '1 of 1 people (100%) found this review helpful', 'recommend': True, 'review': 'I ate crabs with Wilson :310/10 IGN'}, {'funny': '', 'posted': 'Posted January 4.', 'last_edited': 'Last edited January 10.', 'item_id': '393380', 'helpful': '0 of 1 people (0%) found this review helpful', 'recommend': True, 'review': ""Plays on insurgent side*-A fkn un organised ♥♥♥♥ storm-Never heard allah arkbar so many times in my life-I hear yelling 'kill the infidals-no one aimed10/10 realism!""}, {'funny': '', 'posted': 'Posted November 2, 2014.', 'last_edited': '', 'item_id': '209160', 'helpful': '2 of 16 people (13%) found this review helpful', 'recommend': True, 'review': '10/10 would bang again - IGN'}, {'funny': '', 'posted': 'Posted August 5, 2015.', 'last_edited': '', 'item_id': '50300', 'helpful': 'No ratings yet', 'recommend': True, 'review': ""I wasn't expecting for it to be this good, this game is great! The story is really well done , and the gameplay is on point. But the things I've done in this game...""}, {'funny': '', 'posted': 'Posted December 24, 2014.', 'last_edited': '', 'item_id': '12210', 'helpful': 'No ratings yet', 'recommend': False, 'review': ""It won't even launch :/""}, {'funny': '', 'posted': 'Posted December 20, 2014.', 'last_edited': '', 'item_id': '258520', 'helpful': 'No ratings yet', 'recommend': True, 'review': ""This game has the best graphics ever I've ever seen.""}, {'funny': '', 'posted': 'Posted November 3, 2014.', 'last_edited': '', 'item_id': '107410', 'helpful': 'No ratings yet', 'recommend': True, 'review': '10/10 Would bang again - IGN'}, {'funny': '', 'posted': 'Posted July 3, 2014.', 'last_edited': '', 'item_id': '224260', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'No More Room in Hell has one of my favourite soundtracks!'}, {'funny': '', 'posted': 'Posted December 21, 2013.', 'last_edited': 'Last edited December 21, 2013.', 'item_id': '221100', 'helpful': 'No ratings yet', 'recommend': True, 'review': ""Dayz standalone is a great game,  you can't find the experience anywhere else. It has bugs but there is no game breaking bugs. You won't broke your leg going into a building :) anymore. BTW once you buy the alpha you will get the whole game and all the updates. So $30.00 is pretty good.+Great map and many improvements+Great Feel+Lots of improvement over the dayz mod-bugs-feels kind of clunky going through buildingsDont forget this is an alpha.One time i ate a rotten kiwi because i was really hungry and about a hour later i was armed to the teeth with the best gear. I was about to die from the kiwi and then a guy shot me :( But remember don't trust anyone at all.....""}, {'funny': '', 'posted': 'Posted November 28, 2013.', 'last_edited': '', 'item_id': '4000', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'Its a fun game'}]","['313120', '393380', '209160', '50300', '12210', '258520', '107410', '224260', '221100', '4000']","['1', '2', '1', '2', '1', '1', '1', '1', '2', '1']","[True, True, True, True, False, True, True, True, True, True]",0.9
2223,76561198069297632,http://steamcommunity.com/profiles/76561198069297632,"[{'funny': '1 person found this review funny', 'posted': 'Posted January 7, 2014.', 'last_edited': '', 'item_id': '550', 'helpful': '1 of 1 people (100%) found this review helpful', 'recommend': True, 'review': 'vali a pena'}, {'funny': '', 'posted': 'Posted November 14, 2015.', 'last_edited': '', 'item_id': '72850', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'o melhor ! rpg'}]","['550', '72850']","['1', '1']","[True, True]",1.0
2224,YoshiWhoGames,http://steamcommunity.com/id/YoshiWhoGames,"[{'funny': '', 'posted': 'Posted December 21, 2014.', 'last_edited': '', 'item_id': '263760', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'I really like this game.PROS:DLCMany Cars!Custimise the Person/carsCons:NONE :D'}, {'funny': '', 'posted': 'Posted December 21, 2014.', 'last_edited': '', 'item_id': '57300', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'PROS:Scary!Custom Stories are great!blah blah blahs!CONS:ARE THERE ANY?!'}, {'funny': '', 'posted': 'Posted June 14, 2014.', 'last_edited': '', 'item_id': '248570', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'this game is awesome if you like beating the crap out of people that get it'}, {'funny': '', 'posted': 'Posted June 7, 2013.', 'last_edited': 'Last edited July 21.', 'item_id': '570', 'helpful': 'No ratings yet', 'recommend': True, 'review': '6/9 would listen to rick scream again'}]","['263760', '57300', '248570', '570']","['2', '1', '0', '1']","[True, True, True, True]",1.0
2225,area51wolf,http://steamcommunity.com/id/area51wolf,"[{'funny': '', 'posted': 'Posted December 29, 2013.', 'last_edited': '', 'item_id': '44320', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'et gud but nawt as gud as dert 2'}]",['44320'],['1'],[True],1.0
2226,ApexAustralia,http://steamcommunity.com/id/ApexAustralia,"[{'funny': '1 person found this review funny', 'posted': 'Posted January 30, 2015.', 'last_edited': '', 'item_id': '730', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'Hours of fun!'}]",['730'],['2'],[True],1.0
2227,EGFranco,http://steamcommunity.com/id/EGFranco,"[{'funny': '', 'posted': 'Posted August 28, 2014.', 'last_edited': '', 'item_id': '238460', 'helpful': '1 of 1 people (100%) found this review helpful', 'recommend': True, 'review': 'Fun Game you should ♥♥♥♥ING PLAY THIS GAMEEEE'}, {'funny': '', 'posted': 'Posted February 21, 2014.', 'last_edited': '', 'item_id': '440', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'i always love this gane'}]","['238460', '440']","['1', '2']","[True, True]",1.0
2228,76561198054977907,http://steamcommunity.com/profiles/76561198054977907,"[{'funny': '', 'posted': 'Posted November 2, 2014.', 'last_edited': '', 'item_id': '570', 'helpful': '1 of 1 people (100%) found this review helpful', 'recommend': True, 'review': 'educational game about russian culture. not much else to say here'}, {'funny': '', 'posted': 'Posted July 27.', 'last_edited': '', 'item_id': '200210', 'helpful': 'No ratings yet', 'recommend': True, 'review': ""I'm only writing this because MoTMGLet's see what DECA does with this game.""}]","['570', '200210']","['2', '0']","[True, True]",1.0
2229,FeatInk,http://steamcommunity.com/id/FeatInk,"[{'funny': '', 'posted': 'Posted May 14, 2015.', 'last_edited': '', 'item_id': '271590', 'helpful': '0 of 2 people (0%) found this review helpful', 'recommend': True, 'review': 'must have if ur friends play it.if u have no friends then dont get it.'}, {'funny': '', 'posted': 'Posted September 11.', 'last_edited': '', 'item_id': '346110', 'helpful': '4 of 21 people (19%) found this review helpful', 'recommend': True, 'review': 'incredible game, dont listen to all the chumps complaining about DLC.'}, {'funny': '', 'posted': 'Posted August 22, 2014.', 'last_edited': '', 'item_id': '7670', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'If you like games and/or have a large ♥♥♥♥♥ you must get this game'}, {'funny': '', 'posted': 'Posted February 20, 2014.', 'last_edited': 'Last edited July 21, 2014.', 'item_id': '105600', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'Amazing game.Perfect for anyone bored of minecraft, i got about 50hrs solo out of it, another 60hrs on a friends server, another 50 or so after 1.2 patch came out. Keeps getting better and better, the sort of game you can come back to every few months and have another 30-40hrs of a completely new experience.EDIT: 1.2.4 came out = another 50hrs'}, {'funny': '', 'posted': 'Posted December 25, 2013.', 'last_edited': '', 'item_id': '550', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'woooo, still epic game.Definitely better a few years ago but with a bunch of friends you can still have plenty of fun.A must have!'}, {'funny': '', 'posted': 'Posted October 24, 2013.', 'last_edited': '', 'item_id': '8870', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'Do not recommend.Very short, unfulfilling, predictable story.Despite only paying $27 for it, I still felt robbed of a larger sum of money.Just play the original Bioshock against on a harder difficulty or something.'}, {'funny': '', 'posted': 'Posted September 10, 2013.', 'last_edited': '', 'item_id': '219890', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'Freakin Crazy epic awesome adventurePerfect puzzle game you can keep coming back to!'}, {'funny': '', 'posted': 'Posted May 17, 2013.', 'last_edited': 'Last edited July 11, 2014.', 'item_id': '570', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'Got called a noob poo face by someone from denmark10/10 would do again'}]","['271590', '346110', '7670', '105600', '550', '8870', '219890', '570']","['1', '1', '1', '2', '2', '2', '1', '1']","[True, True, True, True, True, True, True, True]",1.0
2230,76561198120646995,http://steamcommunity.com/profiles/76561198120646995,"[{'funny': '', 'posted': 'Posted March 11.', 'last_edited': '', 'item_id': '304050', 'helpful': '1 of 1 people (100%) found this review helpful', 'recommend': False, 'review': 'Before i say anything i havent been playing this game on steam very much i have only really played it before it came out on steam.I would also like to thank trion for destroying my most loved mmo, and maybe even game.I have logged countless hours into this game with my friend and now they are adding too much.The thing i cant stand right now is the paid classes aspect.Before i would spend hours on end to get that one extra class.Now i have never put my money in to a game, and i dont plan on starting now.why trion?just why?'}, {'funny': '1 person found this review funny', 'posted': 'Posted March 14, 2015.', 'last_edited': '', 'item_id': '301520', 'helpful': '1 of 2 people (50%) found this review helpful', 'recommend': True, 'review': 'Great game that has physics that really affect your robot in battle though if youre not willing to buy from the robo shop or you cant build then in high teirs youre going to die. ALOT!!!!'}, {'funny': '', 'posted': 'Posted March 27.', 'last_edited': '', 'item_id': '201790', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'The single most stressful game I have ever played! But awesome!'}]","['304050', '301520', '201790']","['2', '2', '1']","[False, True, True]",0.6666666666666666
2231,ryanchuabacon,http://steamcommunity.com/id/ryanchuabacon,"[{'funny': '2 people found this review funny', 'posted': 'Posted August 24, 2014.', 'last_edited': '', 'item_id': '49520', 'helpful': '2 of 2 people (100%) found this review helpful', 'recommend': True, 'review': 'MMORPG with a first person feel makes an intersting and dynamic experience'}, {'funny': '', 'posted': 'Posted December 22, 2013.', 'last_edited': '', 'item_id': '440', 'helpful': '2 of 3 people (67%) found this review helpful', 'recommend': True, 'review': 'excellent game as no less should be expected from valve'}, {'funny': '', 'posted': 'Posted July 8, 2014.', 'last_edited': '', 'item_id': '730', 'helpful': 'No ratings yet', 'recommend': True, 'review': ' i played deathmatch and got insta killed  3 times 10/10'}]","['49520', '440', '730']","['2', '1', '1']","[True, True, True]",1.0
2232,jackmcfox,http://steamcommunity.com/id/jackmcfox,"[{'funny': '1 person found this review funny', 'posted': 'Posted August 20.', 'last_edited': '', 'item_id': '391040', 'helpful': '13 of 13 people (100%) found this review helpful', 'recommend': True, 'review': 'Luego de las pocas horas de juego que llevo hasta ahora, puedo decir que el F1 2016 cumplio todas mis espectativas:-Proporciona una alta personalizacion del control/volante- Pilotos IA mucho mas agresivos y competitivos, ademas tienden a equivocarse mas a menudo- Graficos que consumen mucho menos y se ven mejor que las ediciones pasadas- Buena interfaz -dinamismo por parte de los mecanicos con cambios de estrategia durante la carrera- las nuevas caracteristicas como la vuelta de calentamiento, los carteles del pitlane, etc-daño en el vehiculo mucho mas sensible-excelente sonido de los motores- Dialogos mas diversos- carga mas rapido que que versiones anterioresYo en general recomiendo comprar el juego un 100% vale cada peso, centavo, real, etc. Codemasters al fin logro darle en el clavo para dar un F1 dinamico, divertido y mas real. 10/10'}]",['391040'],['2'],[True],1.0
2233,chefmisery,http://steamcommunity.com/id/chefmisery,"[{'funny': '', 'posted': 'Posted April 22.', 'last_edited': '', 'item_id': '730', 'helpful': '1 of 1 people (100%) found this review helpful', 'recommend': True, 'review': 'i get yelled at for losing games by people half my age. 10/10 best game.'}, {'funny': '', 'posted': 'Posted May 23, 2014.', 'last_edited': '', 'item_id': '211820', 'helpful': 'No ratings yet', 'recommend': True, 'review': ""Great game and it's really fun to play with friends....bit brief isn't it...""}]","['730', '211820']","['1', '2']","[True, True]",1.0
2234,ggmud,http://steamcommunity.com/id/ggmud,"[{'funny': '', 'posted': 'Posted December 22, 2013.', 'last_edited': '', 'item_id': '207140', 'helpful': '0 of 2 people (0%) found this review helpful', 'recommend': True, 'review': ""Pros:- Replayablity- Great with friends- Smooth graphics- Fun gameplay- Range of gameplayCons:- Lack of adjustability (settings)- Short story (I'm sure it will change with updates, it is only early access- Bots are too easyI highly recommend this game, it isn't without flaws, but it has a very bright future.""}]",['207140'],['2'],[True],1.0
2235,SouthernCrux,http://steamcommunity.com/id/SouthernCrux,"[{'funny': '', 'posted': 'Posted June 24, 2014.', 'last_edited': '', 'item_id': '72850', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'best game evaer'}]",['72850'],['1'],[True],1.0
2236,76561198088743596,http://steamcommunity.com/profiles/76561198088743596,"[{'funny': '', 'posted': 'Posted August 2, 2014.', 'last_edited': '', 'item_id': '301520', 'helpful': 'No ratings yet', 'recommend': True, 'review': '♥♥♥♥ the game'}, {'funny': '', 'posted': 'Posted May 24, 2014.', 'last_edited': 'Last edited February 14.', 'item_id': '440', 'helpful': 'No ratings yet', 'recommend': True, 'review': '.'}, {'funny': '', 'posted': 'Posted May 17, 2014.', 'last_edited': 'Last edited February 3.', 'item_id': '1840', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'ggggggggggggggggggggggggggggggggggggggggg'}]","['301520', '440', '1840']","['0', '1', '1']","[True, True, True]",1.0
2237,76561198032582216,http://steamcommunity.com/profiles/76561198032582216,"[{'funny': '', 'posted': 'Posted August 22, 2012.', 'last_edited': '', 'item_id': '20510', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'Nice engine on this game and the fear factor can help you be absorbed for hours.'}, {'funny': '', 'posted': 'Posted August 22, 2012.', 'last_edited': '', 'item_id': '22380', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'Great game, could keep you entertained and distracted for days.'}]","['20510', '22380']","['2', '1']","[True, True]",1.0
2238,Redoxide,http://steamcommunity.com/id/Redoxide,"[{'funny': '', 'posted': 'Posted July 16, 2015.', 'last_edited': '', 'item_id': '292030', 'helpful': '0 of 1 people (0%) found this review helpful', 'recommend': True, 'review': '10/10 I loved the previous games and this is those enahnced signigicantly. It is a masterpiece.'}, {'funny': '', 'posted': 'Posted June 10.', 'last_edited': '', 'item_id': '413420', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'This is one of those rare games where the sequel actually lives up to the original. Both are magnificent, and if you liked the first game there is no reason you will not like this, in fact you would be seriously missing out.'}, {'funny': '', 'posted': 'Posted July 9, 2014.', 'last_edited': '', 'item_id': '250320', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'Honestly I wouldn\'t consider Telltale\'s games ""games"", they certainly are awesome stories made better by the interativity and choices they give you thuogh. The Wolf Among Us in my opinion is their best work. Amazing.'}, {'funny': '', 'posted': 'Posted December 29, 2012.', 'last_edited': '', 'item_id': '48700', 'helpful': 'No ratings yet', 'recommend': True, 'review': ""Really good game. I'm liking it alot and would gladly recommend.""}]","['292030', '413420', '250320', '48700']","['2', '2', '2', '2']","[True, True, True, True]",1.0
2239,Doweis,http://steamcommunity.com/id/Doweis,"[{'funny': '1 person found this review funny', 'posted': 'Posted May 19.', 'last_edited': '', 'item_id': '435881', 'helpful': '0 of 3 people (0%) found this review helpful', 'recommend': True, 'review': 'Has Rad Chickens in it, 10/10'}]",['435881'],['1'],[True],1.0
2240,76561198125667383,http://steamcommunity.com/profiles/76561198125667383,"[{'funny': '', 'posted': 'Posted October 26, 2014.', 'last_edited': '', 'item_id': '242760', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'For a group of 4 people, this game is incredibly amazing. I love the idea of the cannibals and all the really cool features like spear fishing, cutting down trees and the little secrets that lay all around the map. 10/10'}, {'funny': '', 'posted': 'Posted February 27, 2014.', 'last_edited': '', 'item_id': '440', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'Tf2 is a good game in my opinion, still trying to get the hang of it and figuring some stuff out about it though its still s good game and definatly recommended'}]","['242760', '440']","['2', '1']","[True, True]",1.0
2241,696969696969699,http://steamcommunity.com/id/696969696969699,"[{'funny': '', 'posted': 'Posted August 31.', 'last_edited': '', 'item_id': '730', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'Counterstrike Global Offensive is a great, addictive and close to perfect PC game with a good mix of intensity, fun and skill.I love this game, my friend told me about it and i just knew i had to get it.Now im addicted to Cs:Go, ive sold all my tf2 items just to buy some cases and test my luckThis has lots of variety (weapons, maps, SKINS, gamemodes and lots of servers and players)To be honest i thought this game was ridiculous and boring a year ago but now that i got it,I love it'}, {'funny': '', 'posted': 'Posted December 15, 2015.', 'last_edited': '', 'item_id': '440', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'How is this free?'}]","['730', '440']","['2', '2']","[True, True]",1.0
2242,notsaddam,http://steamcommunity.com/id/notsaddam,"[{'funny': '', 'posted': 'Posted July 22, 2015.', 'last_edited': '', 'item_id': '20900', 'helpful': '1 of 1 people (100%) found this review helpful', 'recommend': True, 'review': 'I bought this game and all i can say is that i don\'t regret it a bit. Even though it is one of ""the older titles"", i must say, this RPG, based on the novels of Andrzej Sapkowski, has such an fascinating story in an close to reality world/society that got me from the start. It has very detailed points. Also the characters and the information avialable for all those creates such a powerful image and personality for the character you adress. The world you play in (called Temeria) is wonderful and rich in details. Overall i can say, the world in the witcher is just amazingly built by cd project red. On the downside you will also encounter some bugs or glitches. But i was so excited that i turned a blind eye over the twitching hair i had to deal with.'}, {'funny': '', 'posted': 'Posted December 24, 2014.', 'last_edited': '', 'item_id': '221100', 'helpful': '1 of 3 people (33%) found this review helpful', 'recommend': False, 'review': 'The idea of DayZ is creative and very complex. In this game you have players, zombies and the world itself. The world is nice, with nice forrests and beautiful sun effects, also nice water details. On the other hand, the DayZ player community is mostly utterly ♥♥♥♥. atleast more then 70% of the players consist of ""bandits"", which kill you on sight from a distance and steal your backpack. I didnt meet many people who are really helpful and give you items. Now, to the issue which bothers me the most. Zombies are not really a problem, i mean they glitched around nearly a year but hey, this problem got fixed. So, the issue that bothers me is the very, very slow development of the game after more then a year. On the start they showed us a pay-method where you could save money if you buy it as an early access game, so that they get funds and develop it faster (that it reaches beta). But after more then a year we are still in alpha. Mayor updates introduce items they promised nearly a year ago. (Seriously?)and fix bugs players had for over 1/2 a year. It develops way to slow for the starting hype, so there is no wonder they lose more and more players after a year. If you want to decrease the complaint and rise the player-rate like it used to be, try to make this game more entertaining and mainly, try to develop it faster.'}, {'funny': '', 'posted': 'Posted July 22, 2015.', 'last_edited': '', 'item_id': '297490', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'It is simply... addictive. i really like that in this game you have to solve the puzzles and you simply have no time to forget that you have to be stealthy'}, {'funny': '', 'posted': 'Posted July 1, 2015.', 'last_edited': '', 'item_id': '223470', 'helpful': 'No ratings yet', 'recommend': True, 'review': '""It\'s really fun if you like to ♥♥♥♥ on everyone, do your chores and use cats as silencer."" 10/10 - IGN'}, {'funny': '', 'posted': 'Posted June 14, 2014.', 'last_edited': '', 'item_id': '211420', 'helpful': 'No ratings yet', 'recommend': True, 'review': ""This game has something that games today don't really have anymore - difficulty and a story within a very deep fictional universe. The Story is very complex and has various aspects with shady characters, who make a mysterious impression but yet, a very interesting one aswell.In the beginning you will have your difficulties (not just with the enemies) but with the controls. And you definitly should watch the recommendation of the xbox controller, it's a must have, otherwise you can forget it. After solving that mystery with the controls, you will have to deal with the fighting system and the enemies, but if you are interested you will learn that too very fast. I can really recommend this game, it has a fascinating story, interesting characters, good graphics and very good controls.""}]","['20900', '221100', '297490', '223470', '211420']","['2', '2', '1', '2', '2']","[True, False, True, True, True]",0.8
2243,brownsticky,http://steamcommunity.com/id/brownsticky,"[{'funny': '', 'posted': 'Posted January 12, 2014.', 'last_edited': '', 'item_id': '4780', 'helpful': 'No ratings yet', 'recommend': True, 'review': ""Medieval II: Total War™ Kingdoms is a turn based strategy focusing on building up an empire and achieving total domination.It allows you to choose from several historical factions each with special units, strengths, weaknesses and play styles. Further factions are unlockable following completion of the the Grand Campaign.Total War Kingdoms strongest feature is the real time battles, put a city under siege and send ladders to the wall or attack from afar with catapults, trebuchets and later in the game, powerful canons. Defend your town and cities with a well timed cavalry charge to disable enemy siege weapons and rain down flaming arrows upon the counter-attack.The ability to control each unit individually makes for practically unlimited strategy and the ability to destroy armies that on paper appear much stronger.The turn based city building side of the game also allows for a lot of strategic play, build advanced barracks, archery ranges and stables in castles, and increase revenue by upgrading towns to cities and so-forth.This mode can get a bit tedious in the later game simply because of the amount of organising necessary, but there are options to auto-manage these.Overall the balance between the slow pace of the city building mode and the fast real time battles is such that you can lose hours as your empire slowly gobbles up it's enemies and neighbouring factions. Addictive.The amount of forethought and planning reminds me of chess, in that you need to think a few turns ahead to make the most of your armies.8/10""}]",['4780'],['2'],[True],1.0
2244,Kingretroofswagland,http://steamcommunity.com/id/Kingretroofswagland,"[{'funny': '', 'posted': 'Posted December 26, 2014.', 'last_edited': '', 'item_id': '218060', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'runner 2 is a very rare game to come across. When i Downloaded this and got in the game I was greeted with a good intro. (i got the 2 dlc pack aswell) & as soon as i went to start the first level i was fulfilled with a great desighned 2d platformer that has so much great things to it like the graphics for example. When i started running i was fulfilled with a great tune of music to my ears. (thnx to the turtlebeach headphones 4 xmas!)& even though i died a bit..i didnt mind and i was sort of happy to relisten that wonderful tuneso what im saying is if you are looking for a platformer or music game get this its great!'}, {'funny': '', 'posted': 'Posted December 8, 2014.', 'last_edited': '', 'item_id': '238070', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'ummmmmmm if you like games that u play 4 5 mins and only take 4 mins to get get dis ♥♥♥♥♥'}, {'funny': '', 'posted': 'Posted December 7, 2014.', 'last_edited': '', 'item_id': '620', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'the best puzzle game that has a great storyline and leaves you in aw with many characters and nice graphics and puzzlesto think about it really tests your mind'}, {'funny': '', 'posted': 'Posted December 5, 2014.', 'last_edited': 'Last edited February 7, 2015.', 'item_id': '550', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'the workshop items are better than the game itself 10/10 would get more items again'}, {'funny': '', 'posted': 'Posted November 25, 2014.', 'last_edited': '', 'item_id': '99900', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'AMAZBALLS!really fun game hard to find a party though other than that amzing game friend me if ya wanna play'}, {'funny': '', 'posted': 'Posted November 25, 2014.', 'last_edited': '', 'item_id': '220', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'awesome storyline, great gameplay, & just plain ♥♥♥♥ing fun.3 reasons why its so great & to release half life 3'}, {'funny': '', 'posted': 'Posted September 1, 2014.', 'last_edited': '', 'item_id': '304930', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'it is a good game made by one person and a super quick downloader i reccomend it for anyone newbies or ""Veterans""'}]","['218060', '238070', '620', '550', '99900', '220', '304930']","['2', '1', '2', '1', '0', '2', '2']","[True, True, True, True, True, True, True]",1.0
2245,76561198069487879,http://steamcommunity.com/profiles/76561198069487879,"[{'funny': '', 'posted': 'Posted April 30, 2014.', 'last_edited': '', 'item_id': '730', 'helpful': '2 of 2 people (100%) found this review helpful', 'recommend': True, 'review': 'bretty gud game'}]",['730'],['0'],[True],1.0
2246,watchudoin,http://steamcommunity.com/id/watchudoin,"[{'funny': '', 'posted': 'Posted December 21, 2013.', 'last_edited': '', 'item_id': '4000', 'helpful': '2 of 2 people (100%) found this review helpful', 'recommend': True, 'review': 'best game babe :) get it neow!'}, {'funny': '', 'posted': 'Posted March 21, 2015.', 'last_edited': '', 'item_id': '245620', 'helpful': '1 of 1 people (100%) found this review helpful', 'recommend': True, 'review': 'Great game, Got shrekt by the other city on the island. They built Massive armies. destroyed me. Would recommend to anyone, 999/10Would get shrekt again'}, {'funny': '', 'posted': 'Posted March 10, 2014.', 'last_edited': '', 'item_id': '221380', 'helpful': '1 of 1 people (100%) found this review helpful', 'recommend': True, 'review': 'REALLY fun game I recommend this to EVERYONE. Fun to play with FRIENDS ! 9.9/10'}, {'funny': '', 'posted': 'Posted May 30, 2014.', 'last_edited': 'Last edited November 1, 2014.', 'item_id': '236850', 'helpful': '2 of 4 people (50%) found this review helpful', 'recommend': True, 'review': 'Rise a huge army as Austria, Invade france, They have bigger army they destroy me. Offer me Peace for all my trade power. I accept. Austria Empire Ruined. 11/10'}]","['4000', '245620', '221380', '236850']","['1', '1', '2', '2']","[True, True, True, True]",1.0
2247,76561198044042065,http://steamcommunity.com/profiles/76561198044042065,"[{'funny': '2 people found this review funny', 'posted': 'Posted February 11, 2015.', 'last_edited': '', 'item_id': '204300', 'helpful': '1 of 4 people (25%) found this review helpful', 'recommend': False, 'review': 'i was having tons of fun lvling up but when i hit lvl 18 i hit multiple hackers, bugs and the dlc characters... Hackers i expected and maybe some bugs but these dlc characters are brocken. one of them puts down a sawblade you cant get around and shoots balls at you i was trapped in a corner multiple times by this thing and i coudnt do anything cept wait to die. the wolf woman is very strong too she has amazing mobilty and escape at many times a could never catch her and she didnt even have movement upgrade and i did... dont buy this game its laggy and still has bugs for a game this old all that should have been fixed shame on the developes for not blancing bug fixing and setting up servers .'}, {'funny': '', 'posted': 'Posted January 5.', 'last_edited': '', 'item_id': '322330', 'helpful': 'No ratings yet', 'recommend': True, 'review': ""klefmwdsmfkwajgnajsernfjerngjaegjnergjbajgnbaejgbajkegnkjangjknerfjkbserjbsngbsjrebghsrng jserngjksnebvs vjbsdefjcnskdefnkjewqrgklerngkanergjefnsejfdsl;fmaweklfdjaihsegdrnhkdrnfbjknfsdbjkeranbklanvklhrguireahgmhsdfiuhewauighrligliadrgjiosrhe'ijrwjioehuoaohrvbonujvnou;vanouavr;evnv;avabenuooobrobeaonupabeopnubteanobta[imnobta[imnosumio7jm;opnhaoa;unoujebhjh""}, {'funny': '', 'posted': 'Posted October 7, 2014.', 'last_edited': '', 'item_id': '49520', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'Very good game tons of loot... oh you need more reasons do you well handsome jack and his diamond pony is the answer yes a diamond pony named butt stalion after guess who ?... YOU, yes you inspired a diamond ponies name https://www.youtube.com/watch?v=7SfDiD8tUT8 here is our villain jack explaining the name. well enjoy the world of borderlands 2 and its 87 bazillion guns (actual amount of guns) and black hole grenades that spawn mini black hole grenades because its ♥♥♥♥ing crazy.'}]","['204300', '322330', '49520']","['2', '1', '2']","[False, True, True]",0.6666666666666666
