index,title,url,price
386,Train Simulator: Fort Kent to Eagle Lake Route Add-On,http://store.steampowered.com/app/24055/Train_Simulator_Fort_Kent_to_Eagle_Lake_Route_AddOn/,19.99
13818,CRUSH &amp; SQUASH,http://store.steampowered.com/app/740740/CRUSH__SQUASH/,6.99
12630,Marvel vs. Capcom: Infinite - Gamora Classic Costume,http://store.steampowered.com/app/721130/Marvel_vs_Capcom_Infinite__Gamora_Classic_Costume/,3.99
6141,After Dark Horrorfest 4: The Graves,http://store.steampowered.com/app/450200/After_Dark_Horrorfest_4_The_Graves/,3.99
5578,Case #8,http://store.steampowered.com/app/448350/Case_8/,3.99
22949,Apocalypse: Party's Over,http://store.steampowered.com/app/368800/Apocalypse_Partys_Over/,4.99
23562,AuroraRL,http://store.steampowered.com/app/437890/AuroraRL/,4.99
11665,Jam Studio VR - David Ellefson Metal Factory,http://store.steampowered.com/app/721750/Jam_Studio_VR__David_Ellefson_Metal_Factory/,7.99
15442,Niche - a genetics survival game,http://store.steampowered.com/app/440650/Niche__a_genetics_survival_game/,17.99
4616,Contagion OST,http://store.steampowered.com/app/407920/Contagion_OST/,1.99
670,Magicka: The Watchtower,http://store.steampowered.com/app/73036/Magicka_The_Watchtower/,1.99
1123,Rocksmith - The Police - Roxanne,http://store.steampowered.com/app/206131/Rocksmith__The_Police__Roxanne/,2.99
4498,Inventioneers,http://store.steampowered.com/app/395580/Inventioneers/,6.99
1181,Sleeping Dogs: Square Enix Character Pack,http://store.steampowered.com/app/216331/Sleeping_Dogs_Square_Enix_Character_Pack/,1.99
5047,Suits: A Business RPG,http://store.steampowered.com/app/410670/Suits_A_Business_RPG/,0.99
26895,Cosmochoria,http://store.steampowered.com/app/293240/Cosmochoria/,9.99
26004,Airport Madness 4,http://store.steampowered.com/app/387850/Airport_Madness_4/,9.99
9396,Kimmy,http://store.steampowered.com/app/600660/Kimmy/,9.99
12413,Euro Fishing: Le Lac d'or,http://store.steampowered.com/app/321472/Euro_Fishing_Le_Lac_dor/,10.99
24389,Garbage Day,http://store.steampowered.com/app/368860/Garbage_Day/,14.99
16374,Alexander (Character for Occult Raise),http://store.steampowered.com/app/670590/Alexander_Character_for_Occult_Raise/,2.99
426,Ecco the Dolphin™,http://store.steampowered.com/app/34274/Ecco_the_Dolphin/,2.99
8195,Siralim 2 - Trials of the Gods (Expansion),http://store.steampowered.com/app/560580/Siralim_2__Trials_of_the_Gods_Expansion/,Free
31809,Everyday Shooter,http://store.steampowered.com/app/16300/Everyday_Shooter/,9.99
31789,Children of the Nile: Enhanced Edition,http://store.steampowered.com/app/17100/Children_of_the_Nile_Enhanced_Edition/,7.99
8445,Unhack 2 - Digital artbook,http://store.steampowered.com/app/444611/Unhack_2__Digital_artbook/,2.99
22016,Just Cause™ 3 DLC: Reaper Missile Mech,http://store.steampowered.com/app/442052/Just_Cause_3_DLC_Reaper_Missile_Mech/,4.99
3014,Mechs &amp; Mercs: Black Talons,http://store.steampowered.com/app/273960/Mechs__Mercs_Black_Talons/,9.99
21141,Rocksmith® 2014 Edition – Remastered – Shinedown - “Simple Man”,http://store.steampowered.com/app/509634/Rocksmith_2014_Edition__Remastered__Shinedown__Simple_Man/,2.99
2154,The Last Tinker™: City of Colors,http://store.steampowered.com/app/260160/The_Last_Tinker_City_of_Colors/,19.99
14703,Drosoph Hotel,http://store.steampowered.com/app/717020/Drosoph_Hotel/,15.99
23902,Dinosaur Hunt - Giant Spiders Hunter Expansion Pack,http://store.steampowered.com/app/431191/Dinosaur_Hunt__Giant_Spiders_Hunter_Expansion_Pack/,0.99
30275,Tomb Raider: JAGD P22G,http://store.steampowered.com/app/208798/Tomb_Raider_JAGD_P22G/,0.99
19237,Break Time!,http://store.steampowered.com/app/578470/Break_Time/,Free
18951,Land it Rocket,http://store.steampowered.com/app/449160/Land_it_Rocket/,2.99
20285,The Electric Shocktopus,http://store.steampowered.com/app/521300/The_Electric_Shocktopus/,5.99
325,Command &amp; Conquer: Red Alert 3 - Uprising,http://store.steampowered.com/app/24800/Command__Conquer_Red_Alert_3__Uprising/,19.99
28872,Super Toy Cars,http://store.steampowered.com/app/116100/Super_Toy_Cars/,9.99
16945,Stophat,http://store.steampowered.com/app/671270/Stophat/,0.99
10675,Loco Dojo,http://store.steampowered.com/app/667800/Loco_Dojo/,19.99
1205,Stealth Bastard Deluxe,http://store.steampowered.com/app/209190/Stealth_Bastard_Deluxe/,9.99
5728,IKEA VR Experience,http://store.steampowered.com/app/447270/IKEA_VR_Experience/,Free
20192,First Person Tennis - The Real Tennis Simulator,http://store.steampowered.com/app/454140/First_Person_Tennis__The_Real_Tennis_Simulator/,24.99
19621,Dating Lessons,http://store.steampowered.com/app/551780/Dating_Lessons/,9.99
15848,Eight-Minute Empire: Mountains,http://store.steampowered.com/app/702410/EightMinute_Empire_Mountains/,2.99
12366,Fantasy Grounds - Pathfinder RPG - Strange Aeons AP 4: The Whisper Out of Time (PFRPG),http://store.steampowered.com/app/741160/Fantasy_Grounds__Pathfinder_RPG__Strange_Aeons_AP_4_The_Whisper_Out_of_Time_PFRPG/,24.99
6819,Black Hole Hazard,http://store.steampowered.com/app/485160/Black_Hole_Hazard/,4.99
22261,Fantasy Grounds - AAW Map Pack Collection IV,http://store.steampowered.com/app/505510/Fantasy_Grounds__AAW_Map_Pack_Collection_IV/,29.99
5436,Just Death,http://store.steampowered.com/app/336210/Just_Death/,14.99
22865,BlackShot - Green Pack,http://store.steampowered.com/app/477941/BlackShot__Green_Pack/,4.99
8495,Stars in Shadow,http://store.steampowered.com/app/464880/Stars_in_Shadow/,24.99
21168,The Planet of the Vicious Creatures,http://store.steampowered.com/app/530290/The_Planet_of_the_Vicious_Creatures/,2.99
16999,LOGistICAL - Egypt,http://store.steampowered.com/app/661890/LOGistICAL__Egypt/,1.99
19766,Stern Pinball Arcade: Phantom of the Opera,http://store.steampowered.com/app/569247/Stern_Pinball_Arcade_Phantom_of_the_Opera/,4.99
5848,C14 Dating Wallpapers and Official Soundtrack,http://store.steampowered.com/app/451680/C14_Dating_Wallpapers_and_Official_Soundtrack/,4.99
13567,The Center,http://store.steampowered.com/app/756900/The_Center/,2.99
19326,Sacra Terra: Kiss of Death Collector’s Edition,http://store.steampowered.com/app/560760/Sacra_Terra_Kiss_of_Death_Collectors_Edition/,9.99
2592,How to Survive,http://store.steampowered.com/app/250400/How_to_Survive/,14.99
32092,PearsAndGrayWitch,http://store.steampowered.com/app/766700/PearsAndGrayWitch/,4.99
21862,Nightork Adventures - Beyond the Moons of Shadalee,http://store.steampowered.com/app/493780/Nightork_Adventures__Beyond_the_Moons_of_Shadalee/,1.99
4811,Hard West Soundtrack,http://store.steampowered.com/app/419040/Hard_West_Soundtrack/,9.99
23128,1979 Revolution: Black Friday Original Soundtrack,http://store.steampowered.com/app/473590/1979_Revolution_Black_Friday_Original_Soundtrack/,5.99
16309,I.F.O,http://store.steampowered.com/app/661820/IFO/,3.99
12684,Phantom Jump,http://store.steampowered.com/app/701440/Phantom_Jump/,9.99
6399,FSX: Steam Edition - Sønderborg Airport Add-On,http://store.steampowered.com/app/457088/FSX_Steam_Edition__Snderborg_Airport_AddOn/,12.99
5953,8i - Make VR Human,http://store.steampowered.com/app/462530/8i__Make_VR_Human/,Cooming Soon
22348,WITCH-BOT MEGLILO,http://store.steampowered.com/app/437020/WITCHBOT_MEGLILO/,5.99
10598,Fate/EXTELLA - Mr. Li's Ruffian Get-Up,http://store.steampowered.com/app/626541/FateEXTELLA__Mr_Lis_Ruffian_GetUp/,1.99
5606,Engage,http://store.steampowered.com/app/449130/Engage/,Free to Play
8200,Rescue Team 6 Collector's Edition,http://store.steampowered.com/app/566930/Rescue_Team_6_Collectors_Edition/,5.99
29652,Rocksmith® 2014 – Muse - “Stockholm Syndrome”,http://store.steampowered.com/app/258395/Rocksmith_2014__Muse__Stockholm_Syndrome/,2.99
5751,Train Simulator: Class 156 Loco Add-On,http://store.steampowered.com/app/65217/Train_Simulator_Class_156_Loco_AddOn/,19.99
4573,Life is Strange - Episode 5,http://store.steampowered.com/app/329930/Life_is_Strange__Episode_5/,19.99
22688,Octoshield VR,http://store.steampowered.com/app/488150/Octoshield_VR/,4.99
23731,XenoShyft - Grafting Lab,http://store.steampowered.com/app/429870/XenoShyft__Grafting_Lab/,0.99
27355,BR Blue Class 20 Add-On Livery,http://store.steampowered.com/app/295173/BR_Blue_Class_20_AddOn_Livery/,4.99
23208,Fantasy Tales Online - Frontier Pack,http://store.steampowered.com/app/458100/Fantasy_Tales_Online__Frontier_Pack/,19.99
18180,Casino Noir,http://store.steampowered.com/app/586470/Casino_Noir/,4.99
29200,Life Goes On: Done to Death,http://store.steampowered.com/app/250050/Life_Goes_On_Done_to_Death/,12.99
1389,Aliens: Colonial Marines SHARP Sticks,http://store.steampowered.com/app/219446/Aliens_Colonial_Marines_SHARP_Sticks/,29.99
2109,Rogue Shooter: The FPS Roguelike,http://store.steampowered.com/app/295770/Rogue_Shooter_The_FPS_Roguelike/,4.99
18316,Your Friend Hana,http://store.steampowered.com/app/610810/Your_Friend_Hana/,0.99
24428,Silver Knight,http://store.steampowered.com/app/432170/Silver_Knight/,1.99
17253,The Frontier Outskirts VR,http://store.steampowered.com/app/590250/The_Frontier_Outskirts_VR/,9.99
29351,Call of Duty®: Ghosts - Elias Special Character,http://store.steampowered.com/app/277671/Call_of_Duty_Ghosts__Elias_Special_Character/,1.99
1547,CoH 2 - German Commander: Fortified Armor Doctrine,http://store.steampowered.com/app/231459/CoH_2__German_Commander_Fortified_Armor_Doctrine/,2.99
29688,OMSI 2: Steam Edition,http://store.steampowered.com/app/252530/OMSI_2_Steam_Edition/,34.99
25264,Hacknet Official Soundtrack,http://store.steampowered.com/app/408710/Hacknet_Official_Soundtrack/,9.99
22570,Ortus Regni,http://store.steampowered.com/app/472060/Ortus_Regni/,Free To Play
17051,Live2DViewerEX - [Widget] Digital Clock (Deprecated),http://store.steampowered.com/app/642270/Live2DViewerEX__Widget_Digital_Clock_Deprecated/,Free
25026,The Odyssey: Winds of Athena,http://store.steampowered.com/app/416080/The_Odyssey_Winds_of_Athena/,4.99
7964,Paint Scheme Pack 7,http://store.steampowered.com/app/555864/Paint_Scheme_Pack_7/,4.99
3633,Karmaflow: The Rock Opera Videogame - Upgrade to Deluxe Edition,http://store.steampowered.com/app/368550/Karmaflow_The_Rock_Opera_Videogame__Upgrade_to_Deluxe_Edition/,7.99
17767,Battlezone - Flame Neon (Skin),http://store.steampowered.com/app/594440/Battlezone__Flame_Neon_Skin/,0.99
29779,CoH 2 - Soviet Skin: (H) Makeshift Sand Southern Front,http://store.steampowered.com/app/249117/CoH_2__Soviet_Skin_H_Makeshift_Sand_Southern_Front/,1.99
17033,Persian Nights: Sands of Wonders,http://store.steampowered.com/app/621080/Persian_Nights_Sands_of_Wonders/,9.99
29436,Rocksmith® 2014 – Boston - “Foreplay/Long Time”,http://store.steampowered.com/app/271443/Rocksmith_2014__Boston__ForeplayLong_Time/,2.99
22099,Office lovers,http://store.steampowered.com/app/494450/Office_lovers/,15.99
12635,Marvel vs. Capcom: Infinite - Space Suit Costume,http://store.steampowered.com/app/721113/Marvel_vs_Capcom_Infinite__Space_Suit_Costume/,3.99
8806,Steve-O: Guilty As Charged,http://store.steampowered.com/app/593520/SteveO_Guilty_As_Charged/,4.99
12214,Bit Bullet,http://store.steampowered.com/app/726260/Bit_Bullet/,3.99
18954,The Shadows of Pygmalion,http://store.steampowered.com/app/549850/The_Shadows_of_Pygmalion/,34.99
2672,DARK SOULS™ II Crown of the Ivory King,http://store.steampowered.com/app/271944/DARK_SOULS_II_Crown_of_the_Ivory_King/,9.99
13571,Blood Stripe,http://store.steampowered.com/app/764250/Blood_Stripe/,4.99
20860,Crazy Sapper 3D,http://store.steampowered.com/app/529420/Crazy_Sapper_3D/,4.99
3523,DW8E: Castle and Scenario Pack,http://store.steampowered.com/app/348682/DW8E_Castle_and_Scenario_Pack/,11.99
12455,VRC PRO off-road track: BUGGYLAND FUENCARRAL Spain,http://store.steampowered.com/app/678732/VRC_PRO_offroad_track_BUGGYLAND_FUENCARRAL_Spain/,4.99
6265,Rocksmith® 2014 – Everclear - “Santa Monica”,http://store.steampowered.com/app/436631/Rocksmith_2014__Everclear__Santa_Monica/,2.99
18009,Immortal Redneck,http://store.steampowered.com/app/595140/Immortal_Redneck/,19.95
17868,Shio - Original Soundtrack,http://store.steampowered.com/app/630920/Shio__Original_Soundtrack/,5.99
19242,On The Path Remastered,http://store.steampowered.com/app/555430/On_The_Path_Remastered/,2.99
8865,Romance of the Three Kingdoms Ⅲ / 三國志Ⅲ,http://store.steampowered.com/app/521710/Romance_of_the_Three_Kingdoms/,19.99
20093,Stratego - Single Player,http://store.steampowered.com/app/491670/Stratego__Single_Player/,6.99
13624,Tactical Operations,http://store.steampowered.com/app/744550/Tactical_Operations/,0.99
4382,Over The Hills And Far Away - Official Soundtrack,http://store.steampowered.com/app/397490/Over_The_Hills_And_Far_Away__Official_Soundtrack/,3.99
1574,Borderlands 2: Commando Devilish Good Looks Pack,http://store.steampowered.com/app/224144/Borderlands_2_Commando_Devilish_Good_Looks_Pack/,0.99
2439,Smugglers 5 DLC: The Smugglers Guild,http://store.steampowered.com/app/314400/Smugglers_5_DLC_The_Smugglers_Guild/,3.99
23393,Hero,http://store.steampowered.com/app/426460/Hero/,3.99
8106,OMSI 2 Add-On Doppelgelenkbus AGG 300,http://store.steampowered.com/app/434068/OMSI_2_AddOn_Doppelgelenkbus_AGG_300/,9.99
359,Gratuitous Space Battles: The Tribe,http://store.steampowered.com/app/41802/Gratuitous_Space_Battles_The_Tribe/,5.99
16023,Infinity Fall,http://store.steampowered.com/app/688720/Infinity_Fall/,14.99
17534,Detective Butler: Maiden Voyage Murder,http://store.steampowered.com/app/612620/Detective_Butler_Maiden_Voyage_Murder/,Free To Play
12897,Defense Clicker - Christmas Skin,http://store.steampowered.com/app/757890/Defense_Clicker__Christmas_Skin/,Free
18238,Fantasy Grounds - Mini-Dungeon #028: Throne of the Dwellers in Dreams (PFRPG),http://store.steampowered.com/app/610870/Fantasy_Grounds__MiniDungeon_028_Throne_of_the_Dwellers_in_Dreams_PFRPG/,2.99
1942,Ultionus: A Tale of Petty Revenge,http://store.steampowered.com/app/279160/Ultionus_A_Tale_of_Petty_Revenge/,6.99
29911,Hacker Evolution Duality: Hacker Bootcamp DLC,http://store.steampowered.com/app/261070/Hacker_Evolution_Duality_Hacker_Bootcamp_DLC/,1.99
16937,TS Marketplace: GWR Churchward Panelled Toplights Pack 01 Add-On,http://store.steampowered.com/app/513119/TS_Marketplace_GWR_Churchward_Panelled_Toplights_Pack_01_AddOn/,4.99
10412,BATTLECREW Space Pirates : All Pirates Skins,http://store.steampowered.com/app/658860/BATTLECREW_Space_Pirates__All_Pirates_Skins/,14.99
20516,Comit the Astrodian,http://store.steampowered.com/app/546790/Comit_the_Astrodian/,1.99
17632,Watch_Dogs® 2 - No Compromise,http://store.steampowered.com/app/525031/Watch_Dogs_2__No_Compromise/,9.99
21137,WRC 6 - Calendar and WRC + Pack,http://store.steampowered.com/app/538080/WRC_6__Calendar_and_WRC__Pack/,6.99
2643,Heavy Bullets,http://store.steampowered.com/app/297120/Heavy_Bullets/,9.99
3605,Metamorphabet,http://store.steampowered.com/app/353280/Metamorphabet/,4.99
24489,MX vs. ATV Supercross Encore - The Stewart Compound,http://store.steampowered.com/app/421163/MX_vs_ATV_Supercross_Encore__The_Stewart_Compound/,9.99
24625,MechWarrior Online™ - Medium ‘Mech Performance Steam Pack,http://store.steampowered.com/app/412241/MechWarrior_Online__Medium_Mech_Performance_Steam_Pack/,39.99
30036,Hate Plus,http://store.steampowered.com/app/239700/Hate_Plus/,9.99
3445,Fantasy Grounds - D&amp;D Ranger Class Pack,http://store.steampowered.com/app/360110/Fantasy_Grounds__DD_Ranger_Class_Pack/,5.99
14501,Forgotten Light,http://store.steampowered.com/app/735680/Forgotten_Light/,0.99
19473,Genghis Khan / 蒼き狼と白き牝鹿・ジンギスカン,http://store.steampowered.com/app/521650/Genghis_Khan/,12.99
21911,Happy Empire,http://store.steampowered.com/app/513990/Happy_Empire/,2.99
3758,Alter World,http://store.steampowered.com/app/357280/Alter_World/,1.99
16262,20XX Soundtrack,http://store.steampowered.com/app/692510/20XX_Soundtrack/,3.99
31265,Cities in Motion: Design Marvels,http://store.steampowered.com/app/73013/Cities_in_Motion_Design_Marvels/,3.99
22053,Night Vigil,http://store.steampowered.com/app/509910/Night_Vigil/,4.99
14125,TASTEE: Lethal Tactics - Day of The Dead Skin Pack,http://store.steampowered.com/app/726410/TASTEE_Lethal_Tactics__Day_of_The_Dead_Skin_Pack/,2.99
1460,Train Simulator: SD40-2 Independence Loco Add-On,http://store.steampowered.com/app/222589/Train_Simulator_SD402_Independence_Loco_AddOn/,19.99
7466,DEAD OR ALIVE 5 Last Round: Core Fighters Character: La Mariposa,http://store.steampowered.com/app/531154/DEAD_OR_ALIVE_5_Last_Round_Core_Fighters_Character_La_Mariposa/,3.99
11619,The LEGO® NINJAGO® Movie Video Game,http://store.steampowered.com/app/640590/The_LEGO_NINJAGO_Movie_Video_Game/,39.99
12193,A Writer And His Daughter,http://store.steampowered.com/app/698520/A_Writer_And_His_Daughter/,14.99
9996,LOGistICAL - USA - Hawaii,http://store.steampowered.com/app/635762/LOGistICAL__USA__Hawaii/,1.99
29993,RPG Maker VX Ace - Arabian Nights,http://store.steampowered.com/app/249923/RPG_Maker_VX_Ace__Arabian_Nights/,9.99
11796,Infinite Gateway,http://store.steampowered.com/app/713800/Infinite_Gateway/,1.99
21046,Kombine,http://store.steampowered.com/app/539750/Kombine/,0.99
22940,Grid Masters,http://store.steampowered.com/app/449330/Grid_Masters/,6.99
775,Men of War: Assault Squad - MP Supply Pack Charlie,http://store.steampowered.com/app/64016/Men_of_War_Assault_Squad__MP_Supply_Pack_Charlie/,1.99
30503,Miner Wars 2081,http://store.steampowered.com/app/223430/Miner_Wars_2081/,9.99
8450,room13,http://store.steampowered.com/app/314590/room13/,7.99
6732,Red Rope: Don't Fall Behind,http://store.steampowered.com/app/381880/Red_Rope_Dont_Fall_Behind/,7.99
16745,Children of Zodiarcs Collector's Upgrade,http://store.steampowered.com/app/677670/Children_of_Zodiarcs_Collectors_Upgrade/,7.99
21155,Beglitched,http://store.steampowered.com/app/461220/Beglitched/,9.99
25841,Gathering Sky,http://store.steampowered.com/app/356250/Gathering_Sky/,4.99
18367,X-Plane 11 - Add-on: Aerosoft - Airport Antalya,http://store.steampowered.com/app/605780/XPlane_11__Addon_Aerosoft__Airport_Antalya/,17.99
12696,Boom Box Blue!,http://store.steampowered.com/app/705240/Boom_Box_Blue/,0.99
17151,Hundred,http://store.steampowered.com/app/626320/Hundred/,1.99
4546,Panzer Corps Sea Lion,http://store.steampowered.com/app/389420/Panzer_Corps_Sea_Lion/,9.99
2487,The Tower,http://store.steampowered.com/app/310870/The_Tower/,2.99
9142,Tales of Escape,http://store.steampowered.com/app/587860/Tales_of_Escape/,Free to Play
13398,Warframe Mirage Prime Access: Hall of Mirrors Pack,http://store.steampowered.com/app/759100/Warframe_Mirage_Prime_Access_Hall_of_Mirrors_Pack/,Cooming Soon
7728,Drive on Moscow,http://store.steampowered.com/app/520610/Drive_on_Moscow/,9.99
30191,Rocksmith - Maroon 5 - Misery,http://store.steampowered.com/app/222116/Rocksmith__Maroon_5__Misery/,2.99
7022,ACE Academy,http://store.steampowered.com/app/396650/ACE_Academy/,19.99
4860,Monaco Soundtrack by Austin Wintory,http://store.steampowered.com/app/416920/Monaco_Soundtrack_by_Austin_Wintory/,4.99
24172,Codename Panzers Phase One Soundtrack,http://store.steampowered.com/app/443740/Codename_Panzers_Phase_One_Soundtrack/,1.99
27903,OMSI 2 Add-on Three Generations,http://store.steampowered.com/app/299350/OMSI_2_Addon_Three_Generations/,9.99
5229,MOAI 3: Trade Mission Collector's Edition,http://store.steampowered.com/app/437060/MOAI_3_Trade_Mission_Collectors_Edition/,9.99
23772,Mysterious Castle,http://store.steampowered.com/app/417840/Mysterious_Castle/,4.99
11536,Nine Worlds - A Viking saga,http://store.steampowered.com/app/700460/Nine_Worlds__A_Viking_saga/,4.99
17683,Fantasy Grounds - B02: Happiness in Slavery (PFRPG),http://store.steampowered.com/app/636780/Fantasy_Grounds__B02_Happiness_in_Slavery_PFRPG/,5.99
15354,Project Nimbus,http://store.steampowered.com/app/257030/Project_Nimbus/,19.99
21279,illumine,http://store.steampowered.com/app/518650/illumine/,5.99
14804,Cities: Skylines - Content Creator Pack: European Suburbia,http://store.steampowered.com/app/715190/Cities_Skylines__Content_Creator_Pack_European_Suburbia/,4.99
24761,Beatbuddy: On Tour,http://store.steampowered.com/app/412970/Beatbuddy_On_Tour/,6.99
3327,Blade Kitten: Comic Pack - Dirty Angels,http://store.steampowered.com/app/357170/Blade_Kitten_Comic_Pack__Dirty_Angels/,6.99
29229,Warlock 2: The Exiled,http://store.steampowered.com/app/205990/Warlock_2_The_Exiled/,19.99
18634,Factory Engineer,http://store.steampowered.com/app/514290/Factory_Engineer/,9.99
1855,Saints Row IV - Stone Age Pack,http://store.steampowered.com/app/247305/Saints_Row_IV__Stone_Age_Pack/,2.99
22157,WeaponizedChess,http://store.steampowered.com/app/400560/WeaponizedChess/,14.99
18410,CLANNAD - 10th Anniversary Artbook,http://store.steampowered.com/app/615930/CLANNAD__10th_Anniversary_Artbook/,19.99
15858,MINE!,http://store.steampowered.com/app/687320/MINE/,Free To Play
32039,Rocket Mania Deluxe,http://store.steampowered.com/app/3440/Rocket_Mania_Deluxe/,4.99
27545,8BitMMO,http://store.steampowered.com/app/250420/8BitMMO/,Free to Play
1442,Borderlands 2: Commando Haggard Hunter Pack,http://store.steampowered.com/app/224167/Borderlands_2_Commando_Haggard_Hunter_Pack/,0.99
6944,Reigns,http://store.steampowered.com/app/474750/Reigns/,2.99
10230,The Highschool Life of Fudanshi,http://store.steampowered.com/app/626430/The_Highschool_Life_of_Fudanshi/,1.99
10243,HYPERCHARGE: Unboxed,http://store.steampowered.com/app/523660/HYPERCHARGE_Unboxed/,14.99
19921,Power Overwhelming,http://store.steampowered.com/app/542700/Power_Overwhelming/,2.99
4520,FSX: Steam Edition - Albatros D.III (Oef) 253,http://store.steampowered.com/app/379553/FSX_Steam_Edition__Albatros_DIII_Oef_253/,9.99
12703,DashPanel - Codemasters Full Data,http://store.steampowered.com/app/755070/DashPanel__Codemasters_Full_Data/,Cooming Soon
21999,Daughter of Shadows: An SCP Breach Event - Friend and Foe Expansion,http://store.steampowered.com/app/495510/Daughter_of_Shadows_An_SCP_Breach_Event__Friend_and_Foe_Expansion/,0.99
22516,Rocksmith® 2014 – Don McLean - “American Pie”,http://store.steampowered.com/app/436651/Rocksmith_2014__Don_McLean__American_Pie/,2.99
27129,The Hero of Kendrickstone Demo,http://store.steampowered.com/app/356010/The_Hero_of_Kendrickstone_Demo/,Cooming Soon
28405,ComiPo!: Office Wear,http://store.steampowered.com/app/297140/ComiPo_Office_Wear/,19.99
10608,LEGO® Worlds: Classic Space Pack,http://store.steampowered.com/app/641000/LEGO_Worlds_Classic_Space_Pack/,3.99
24224,Wayward Terran Frontier: Zero Falls,http://store.steampowered.com/app/392080/Wayward_Terran_Frontier_Zero_Falls/,29.99
17955,A Midsummer Night's Choice - Commentary Track,http://store.steampowered.com/app/622690/A_Midsummer_Nights_Choice__Commentary_Track/,0.99
11858,Grim Dawn - Ashes of Malmouth Expansion,http://store.steampowered.com/app/642280/Grim_Dawn__Ashes_of_Malmouth_Expansion/,17.99
11154,NARUTO SHIPPUDEN: Ultimate Ninja STORM 2,http://store.steampowered.com/app/543870/NARUTO_SHIPPUDEN_Ultimate_Ninja_STORM_2/,19.99
12886,Hidden &amp; Dangerous: Action Pack,http://store.steampowered.com/app/703310/Hidden__Dangerous_Action_Pack/,5.99
25286,Metal Reaper Online - Elite Package,http://store.steampowered.com/app/409111/Metal_Reaper_Online__Elite_Package/,Cooming Soon
24588,Puzzle Strike - Shadows Characters,http://store.steampowered.com/app/408550/Puzzle_Strike__Shadows_Characters/,14.99
4092,Gunjitsu,http://store.steampowered.com/app/280010/Gunjitsu/,3.99
11983,Domino,http://store.steampowered.com/app/724580/Domino/,4.99
200,UK Van Wagon Pack,http://store.steampowered.com/app/256535/UK_Van_Wagon_Pack/,4.99
29754,Mosaico,http://store.steampowered.com/app/257650/Mosaico/,19.99
17011,Aetherspace - Expansion Pack,http://store.steampowered.com/app/660930/Aetherspace__Expansion_Pack/,4.99
2134,Rocksmith® 2014 – 311 - “Down”,http://store.steampowered.com/app/294907/Rocksmith_2014__311__Down/,2.99
22556,Fashion Victim Pack/ユニークカラーセット,http://store.steampowered.com/app/450001/Fashion_Victim_Pack/,2.99
28825,Ichi,http://store.steampowered.com/app/300300/Ichi/,4.99
8358,Stern Pinball Arcade: Mary Shelley's Frankenstein,http://store.steampowered.com/app/569244/Stern_Pinball_Arcade_Mary_Shelleys_Frankenstein/,Free To Play
22299,Polarity - Soundtrack,http://store.steampowered.com/app/456480/Polarity__Soundtrack/,0.99
13791,Cube Way,http://store.steampowered.com/app/754390/Cube_Way/,0.99
31402,realMYST,http://store.steampowered.com/app/63600/realMYST/,5.99
31912,RoboBlitz,http://store.steampowered.com/app/4300/RoboBlitz/,9.99
3412,R.O.O.T.S,http://store.steampowered.com/app/357930/ROOTS/,2.99
8846,Beyond Enemy Lines,http://store.steampowered.com/app/523610/Beyond_Enemy_Lines/,18.99
4836,Oddworld: Abe's Oddysee - Official Soundtrack,http://store.steampowered.com/app/400780/Oddworld_Abes_Oddysee__Official_Soundtrack/,4.99
10888,Impossiball,http://store.steampowered.com/app/374460/Impossiball/,1.99
20360,FourChords Guitar Karaoke - Taylor Swift II Song Pack,http://store.steampowered.com/app/559381/FourChords_Guitar_Karaoke__Taylor_Swift_II_Song_Pack/,7.99
10619,Fate/EXTELLA - Resort Vacances,http://store.steampowered.com/app/623194/FateEXTELLA__Resort_Vacances/,1.99
29817,Anomaly Korea,http://store.steampowered.com/app/251530/Anomaly_Korea/,4.99
2769,The Count of Monster Disco,http://store.steampowered.com/app/277751/The_Count_of_Monster_Disco/,9.99
30112,Fallen Enchantress: Legendary Heroes - Map Pack DLC,http://store.steampowered.com/app/233590/Fallen_Enchantress_Legendary_Heroes__Map_Pack_DLC/,2.99
5566,MX vs. ATV Supercross Encore - 2015 Suzuki RMZ450 MX,http://store.steampowered.com/app/430317/MX_vs_ATV_Supercross_Encore__2015_Suzuki_RMZ450_MX/,2.99
15738,Pulses - Crystal Journeys,http://store.steampowered.com/app/675830/Pulses__Crystal_Journeys/,3.99
21784,Daylight's End VR Edition - Chapter 3,http://store.steampowered.com/app/519212/Daylights_End_VR_Edition__Chapter_3/,1.99
3646,The Reject Soundtrack - Prelude,http://store.steampowered.com/app/369340/The_Reject_Soundtrack__Prelude/,1.99
23830,Bacteria Collector's Edition Content,http://store.steampowered.com/app/448760/Bacteria_Collectors_Edition_Content/,0.99
5654,Sky To Fly: Faster Than Wind,http://store.steampowered.com/app/403850/Sky_To_Fly_Faster_Than_Wind/,3.99
25172,Mugen Souls - Points Fever Bundle 3,http://store.steampowered.com/app/403454/Mugen_Souls__Points_Fever_Bundle_3/,3.99
13062,Romans From Mars 360,http://store.steampowered.com/app/719240/Romans_From_Mars_360/,14.99
1325,Tomb Raider: Scavenger Bandit,http://store.steampowered.com/app/208792/Tomb_Raider_Scavenger_Bandit/,0.99
30179,Luxor 2 HD,http://store.steampowered.com/app/234350/Luxor_2_HD/,9.99
23812,The Sea Will Claim Everything,http://store.steampowered.com/app/337720/The_Sea_Will_Claim_Everything/,9.99
