url,id,genres,tags,specs,price
http://store.steampowered.com/app/394010/The_Contact/,394010,action  indie  rpg  simulation  early access,early access  action  rpg  indie  simulation,singleplayer,2.99
http://store.steampowered.com/app/534920/Relaxing_VR_Games_Mahjong/,534920,no info available,indie  casual  vr  puzzle,singleplayer  steam achievements  full controller support  steam cloud  oculus rift  gamepad  seated  standing,2.99
http://store.steampowered.com/app/756620/Fluffy_Friends_2__Wallpapers__OST/,756620,casual  indie,indie  casual,singleplayer  downloadable content  steam achievements,0.99
http://store.steampowered.com/app/591520/Evangeline_Soundtrack/,591520,indie,indie,singleplayer  downloadable content,4.99
http://store.steampowered.com/app/375710/The_Adventures_of_Mr_Bobley/,375710,adventure  indie,indie  adventure  family friendly  psychological horror  puzzle  anime,singleplayer  steam achievements  steam trading cards  partial controller support  steam leaderboards,8.99
http://store.steampowered.com/app/453400/Squad__Original_Soundtrack_Vol_1__2/,453400,action  indie  strategy,strategy  action  indie,downloadable content  valve anticheat enabled,6.99
http://store.steampowered.com/app/293880/Dark_Scavenger/,293880,adventure  casual  indie  rpg,rpg  indie  adventure  casual  choose your own adventure  point & click  scifi  comedy  choices matter  interactive fiction  mouse only  multiple endings  lovecraftian  handdrawn  cartoony  funny  replay value  exploration  turnbased  singleplayer,singleplayer  steam trading cards,4.99
http://store.steampowered.com/app/345130/Dark_Matter/,345130,action  casual  indie,casual  action  indie  shoot 'em up  2d  arcade  space  retro  singleplayer  scifi,singleplayer  partial controller support,4.99
http://store.steampowered.com/app/201000/Geneforge_4_Rebellion/,201000,strategy  rpg  indie,rpg  indie  strategy  turnbased combat  isometric  turnbased,singleplayer,19.99
http://store.steampowered.com/app/580210/True_Love_Confide_to_the_mapleFeatured_Composer_Qiushi/,580210,adventure  casual  indie,casual  adventure  indie,singleplayer  downloadable content  steam achievements  steam trading cards  partial controller support  steam cloud,Free
http://store.steampowered.com/app/566780/Beats_Fever/,566780,no info available,vr  rhythm  indie  music  action  casual  sports,singleplayer  steam achievements  steam trading cards  stats  steam leaderboards  htc vive  oculus rift  windows mixed reality  tracked motion controllers  seated  standing  roomscale,14.99
http://store.steampowered.com/app/351990/Riff_Racer__Race_Your_Music/,351990,casual  indie  racing,racing  indie  music  casual  musicbased procedural generation  arcade  driving  action  singleplayer  rhythm  multiplayer,singleplayer  multiplayer  steam achievements  full controller support  steam trading cards  steam cloud,9.99
http://store.steampowered.com/app/250700/Super_Time_Force_Ultra/,250700,action  indie,indie  pixel graphics  action  platformer  time travel  side scroller  time manipulation  2d  shooter  singleplayer  adventure  bullet hell  great soundtrack  funny  scifi  comedy  coop,singleplayer  steam achievements  full controller support  steam trading cards  steam leaderboards,14.99
http://store.steampowered.com/app/710610/Dont_Sink/,710610,adventure  casual  indie  rpg  early access,early access  adventure  casual  rpg  indie  pixel graphics  pirates,singleplayer  steam achievements  full controller support  steam cloud  stats  steam leaderboards,9.99
http://store.steampowered.com/app/339530/Factions_Origins_of_Malu/,339530,action  adventure  casual  indie  strategy  early access,early access  action  adventure  indie  strategy  casual  massively multiplayer  mmorpg  sandbox  competitive,multiplayer  crossplatform multiplayer,Cooming Soon
http://store.steampowered.com/app/743660/Boot_Hill_Blaster/,743660,action  indie,action  indie  arcade  retro  western,singleplayer  steam achievements  full controller support  steam cloud  steam leaderboards,0.99
http://store.steampowered.com/app/111010/The_Clockwork_Man_The_Hidden_World/,111010,adventure  casual  indie,adventure  casual  indie  hidden object  point & click,singleplayer,9.99
http://store.steampowered.com/app/454100/Dungeon_Escape/,454100,action  adventure  indie,indie  action  platformer  adventure  difficult  singleplayer  2d  great soundtrack  pixel graphics  casual  side scroller  dungeon crawler  retro  gore  mystery dungeon,singleplayer  steam achievements  steam trading cards  partial controller support,3.99
http://store.steampowered.com/app/396460/Evoland_2__Soundtrack/,396460,action  adventure  indie  rpg,action  adventure  rpg  indie,singleplayer  downloadable content  steam achievements  full controller support  steam cloud,6.99
http://store.steampowered.com/app/656740/Cosmonator/,656740,action  indie  rpg  early access,early access  action  indie  rpg  shoot 'em up  bullet hell  topdown shooter,singleplayer  steam achievements  partial controller support  stats  steam leaderboards,5.99
http://store.steampowered.com/app/756140/Wonky_Ship__The_Everything_Pack/,756140,action  casual  free to play,action  free to play  casual,singleplayer  online multiplayer  crossplatform multiplayer  downloadable content  steam achievements  inapp purchases  steam cloud,29.99
http://store.steampowered.com/app/537392/Paint_Scheme_Pack_3/,537392,racing,racing,singleplayer  online multiplayer  downloadable content  steam achievements  partial controller support,4.99
http://store.steampowered.com/app/718600/Steel_Division_Normandy_44__Deluxe_Edition_Upgrade_Pack/,718600,action  simulation  strategy,strategy  action  simulation,singleplayer  multiplayer  online multiplayer  downloadable content  steam achievements  steam trading cards  steam workshop,20.0
http://store.steampowered.com/app/366410/Ludoku/,366410,casual  indie,casual  indie  puzzle,singleplayer,4.99
http://store.steampowered.com/app/321260/Wickland/,321260,action  indie,action  multiplayer  fps  indie  arena shooter  competitive  firstperson  shooter,multiplayer  steam achievements  steam trading cards  partial controller support  valve anticheat enabled  stats,0.99
http://store.steampowered.com/app/563670/Winged_Sakura_Demon_Civil_War__Soundtrack/,563670,indie  rpg,rpg  indie,singleplayer  downloadable content,4.99
http://store.steampowered.com/app/681920/Slingshot_Cowboy_VR/,681920,no info available,action  simulation  vr,singleplayer  htc vive  oculus rift  tracked motion controllers  standing,2.99
http://store.steampowered.com/app/633960/Two_Worlds_II__Soundtrack/,633960,rpg,rpg,singleplayer  downloadable content,4.99
http://store.steampowered.com/app/561537/Coco_Nebulon__Awesomenauts_Character/,561537,action  indie  strategy,strategy  action  indie,singleplayer  multiplayer  coop  shared/split screen  downloadable content  steam achievements  full controller support  steam trading cards  steam cloud  valve anticheat enabled  steam leaderboards,2.99
http://store.steampowered.com/app/765340/Crazy_Ball_Adventures__Classic/,765340,adventure  casual  indie,adventure  indie  casual,singleplayer  downloadable content  partial controller support,0.99
http://store.steampowered.com/app/272330/Shadow_Blade_Reload/,272330,action  indie,action  indie  ninja  platformer  fastpaced,singleplayer  steam achievements  full controller support  steam trading cards  steam workshop  steam cloud  steam leaderboards  includes level editor,14.99
http://store.steampowered.com/app/659580/Escape_from_Planet_Earth/,659580,no info available,movie,captions available,3.99
http://store.steampowered.com/app/574160/Senko_no_Ronde_2/,574160,action,action  shoot 'em up  fighting  mechs  anime  bullet hell,singleplayer  multiplayer  online multiplayer  local multiplayer  shared/split screen  steam achievements  full controller support  steam trading cards  steam cloud,39.99
http://store.steampowered.com/app/210905/Crusader_Kings_II_Norse_Unit_Pack/,210905,strategy,strategy,singleplayer  multiplayer  downloadable content,1.99
http://store.steampowered.com/app/514090/Beautiful_Japanese_Scenery__Animated_Jigsaws/,514090,casual  simulation,casual  simulation  puzzle,singleplayer  steam achievements  steam trading cards,9.99
http://store.steampowered.com/app/582090/Extra_Plinko_Plays/,582090,casual  indie  sports,indie  casual  sports,singleplayer  multiplayer  online multiplayer  coop  online coop  downloadable content  steam achievements  steam trading cards  steam workshop  steam cloud  stats  steam leaderboards  includes level editor,Free
http://store.steampowered.com/app/427003/Hyperdevotion_Noire_Ultimate_Little_Rain_Set/,427003,strategy,strategy,singleplayer  downloadable content  full controller support,0.99
http://store.steampowered.com/app/668850/The_Istrys/,668850,casual,casual,singleplayer  local multiplayer  local coop  shared/split screen  steam achievements  steam leaderboards,Free
http://store.steampowered.com/app/539595/Pathfinder_Adventures__Epic_and_Legendary_Cards_1/,539595,rpg  strategy,strategy  rpg,singleplayer  downloadable content  steam achievements  steam trading cards  inapp purchases  steam turn notifications  includes source sdk,4.99
http://store.steampowered.com/app/414720/Astrox_Hostile_Space_Excavation/,414720,adventure  indie  simulation,simulation  indie  adventure  space  sandbox  open world  space sim  mining  singleplayer  procedural generation  crafting  pirates  atmospheric,singleplayer,9.99
http://store.steampowered.com/app/390490/Echo_Tokyo_Graphic_Novel/,390490,adventure  casual  indie,adventure  indie  casual  violent  nudity,singleplayer  downloadable content,0.99
http://store.steampowered.com/app/725660/Thundering_Skies/,725660,action  indie,action  indie,singleplayer  steam achievements  full controller support  steam cloud,0.99
http://store.steampowered.com/app/350490/Love_And_Order/,350490,casual  indie,casual  indie  anime  visual novel  otome  dating sim  female protagonist,singleplayer  steam achievements  steam trading cards  partial controller support  steam cloud,9.99
http://store.steampowered.com/app/449210/Verdict_Guilty/,449210,action  casual  indie,casual  2d fighter  action  fighting  indie  pixel graphics  retro,singleplayer  local multiplayer  steam achievements  full controller support  steam trading cards  steam cloud  steam leaderboards,2.99
http://store.steampowered.com/app/720530/Killer_Instinct__The_Complete_Soundtrack/,720530,action,action,singleplayer  multiplayer  online multiplayer  local multiplayer  shared/split screen  downloadable content  steam achievements  full controller support  inapp purchases  steam cloud,6.99
http://store.steampowered.com/app/431630/Action_Legion/,431630,action  indie,action  indie,singleplayer  steam achievements  steam trading cards  partial controller support,5.99
http://store.steampowered.com/app/569510/The_Harvest_VR/,569510,casual  free to play,free to play  casual  horror  vr,singleplayer,Cooming Soon
http://store.steampowered.com/app/71111/Flicky/,71111,no info available,arcade  2d  platformer,singleplayer  partial controller support,2.99
http://store.steampowered.com/app/215930/Jagged_Alliance_2__Wildfire/,215930,rpg  strategy,strategy  rpg  turnbased  turnbased tactics  turnbased strategy  isometric  tactical  singleplayer  classic,singleplayer  steam trading cards  steam cloud,6.99
http://store.steampowered.com/app/488770/Her_Majestys_SPIFFING/,488770,adventure  indie,adventure  indie  point & click  funny  satire  comedy,singleplayer  steam achievements  full controller support  steam cloud,11.99
http://store.steampowered.com/app/222160/Hamlet_or_the_Last_Game_without_MMORPG_Features_Shaders/,222160,adventure  indie,adventure  indie  point & click  short  comedy  mmorpg  puzzle  funny,singleplayer  steam trading cards,4.99
http://store.steampowered.com/app/381716/Resident_Evil_0_Fan_Design_Tshirt_Pack/,381716,action  adventure,adventure  action,singleplayer  downloadable content,Cooming Soon
http://store.steampowered.com/app/341500/Camera_Obscura/,341500,action  adventure  indie  strategy,pixel graphics  platformer  level editor  indie  great soundtrack  adventure  anime  action  female protagonist  strategy  2d  puzzle  singleplayer  difficult  music  shoot 'em up  casual  retro  fantasy  arcade,singleplayer  steam achievements  full controller support  steam trading cards  steam workshop  steam cloud  stats  includes level editor,1.99
http://store.steampowered.com/app/509720/Rocksmith_2014_Edition__Remastered__Coldplay__Fix_You/,509720,casual  simulation,casual  simulation,singleplayer  shared/split screen  downloadable content  steam achievements  steam trading cards  partial controller support  steam cloud  steam leaderboards,2.99
http://store.steampowered.com/app/396030/InCell_VR/,396030,no info available,vr  free to play  racing  indie  strategy  science  singleplayer  simulation  exploration  scifi  physics  action  education  dynamic narration  funny  comedy,singleplayer  steam achievements  full controller support  steam trading cards  htc vive  oculus rift  seated,Free to Play
http://store.steampowered.com/app/643830/Botlike__a_robots_rampage/,643830,action  indie  early access,early access  indie  action  roguelike,singleplayer  full controller support,9.99
http://store.steampowered.com/app/408650/ChromaGun/,408650,action  adventure  indie,indie  adventure  action  puzzle  firstperson  singleplayer  fps  scifi  puzzleplatformer  linear  level editor  funny  platformer  science  strategy  narration  atmospheric  shooter  colorful  dark humor,singleplayer  steam achievements  steam trading cards  captions available  steam workshop  partial controller support  steam cloud  includes level editor,12.99
http://store.steampowered.com/app/292630/Uriels_Chasm/,292630,adventure  casual  indie,indie  casual  adventure  psychological horror  pixel graphics  horror  illuminati  female protagonist  mature  nudity  singleplayer  action,singleplayer  steam trading cards,4.99
http://store.steampowered.com/app/749660/UG/,749660,indie  simulation,indie  simulation,singleplayer  shared/split screen  downloadable content,0.99
http://store.steampowered.com/app/563285/FourChords_Guitar_Karaoke__Katy_Perry/,563285,casual  indie  simulation,indie  casual  simulation,singleplayer  downloadable content  steam achievements  full controller support  steam trading cards,7.99
http://store.steampowered.com/app/710190/Puzzle_Sisters_Foer/,710190,casual  indie  early access,early access  casual  indie,singleplayer  steam achievements  steam trading cards  steam workshop  steam cloud,Cooming Soon
http://store.steampowered.com/app/394450/Warhammer_40000_Deathwatch__Enhanced_Edition/,394450,action  adventure  rpg  strategy,warhammer 40k  strategy  rpg  turnbased  adventure  action  games workshop  turnbased strategy,singleplayer  steam achievements  steam trading cards  steam cloud,14.99
http://store.steampowered.com/app/71340/Sonic_Generations_Collection/,71340,action,platformer  great soundtrack  action  fastpaced  3d platformer  singleplayer  moddable  2d  adventure  retro  colorful  family friendly  time travel  classic  controller  third person  3d vision  replay value  funny  racing,singleplayer  steam achievements  full controller support  steam cloud  stats  steam leaderboards,19.99
http://store.steampowered.com/app/393330/Typing_Instructor_for_Kids_Platinum_5/,393330,education  software training,software training  education  typing  psychological horror,no info available,19.99
http://store.steampowered.com/app/409580/No1Left/,409580,action  indie  rpg  early access,early access  action  rpg  indie,singleplayer,8.99
http://store.steampowered.com/app/476700/Island_359/,476700,no info available,early access  action  adventure  dinosaurs  indie  vr,singleplayer  steamvr collectibles  htc vive  oculus rift  tracked motion controllers  standing  roomscale,19.99
http://store.steampowered.com/app/585800/Lets_Find_a_Way/,585800,indie,indie,singleplayer  steam trading cards,Cooming Soon
http://store.steampowered.com/app/477130/Surge/,477130,no info available,indie  vr  music  free to play  survival,singleplayer  htc vive  oculus rift  keyboard / mouse  seated  standing  roomscale,Free
http://store.steampowered.com/app/531120/SkyBoats__Original_Soundtrack/,531120,strategy,strategy,singleplayer  downloadable content  steam achievements  steam trading cards  steam cloud,4.99
http://store.steampowered.com/app/699410/Labyrinthian/,699410,adventure  casual  indie,adventure  indie  casual,singleplayer,0.99
http://store.steampowered.com/app/473870/Infinity_Wars__Treasures_of_the_Calamity/,473870,free to play  indie  massively multiplayer  strategy,strategy  massively multiplayer  indie  free to play,singleplayer  multiplayer  mmo  crossplatform multiplayer  downloadable content,24.99
http://store.steampowered.com/app/388280/Snapshot__DSLR_Camera_Control/,388280,photo editing  software training  utilities,utilities  photo editing  software training,no info available,2.99
http://store.steampowered.com/app/590241/Rocksmith_2014_Edition__Remastered__Jace_Everett__Bad_Things/,590241,casual  simulation,casual  simulation,singleplayer  shared/split screen  downloadable content  steam achievements  steam trading cards  partial controller support  steam cloud  steam leaderboards,2.99
http://store.steampowered.com/app/725040/Ebony_Spire_Heresy/,725040,indie  rpg,rpg  indie  roguelike  dungeon crawler  firstperson  procedural generation  replay value  turnbased combat  roguelite,singleplayer,6.99
http://store.steampowered.com/app/763530/Nocturnal_Hunt__Soundtrack/,763530,action,action,singleplayer  downloadable content  steam achievements  full controller support,3.99
http://store.steampowered.com/app/446650/Blossoms_Bloom_Brightest__Guide_Book/,446650,indie,indie,singleplayer  downloadable content  partial controller support,1.99
http://store.steampowered.com/app/728610/Willowisp_VR/,728610,no info available,early access  action  indie  vr,singleplayer  htc vive  oculus rift  tracked motion controllers  roomscale,4.99
http://store.steampowered.com/app/757450/Samurai_of_Hyuga_Book_3/,757450,adventure  indie  rpg,indie  adventure  rpg  textbased  choose your own adventure,singleplayer  steam achievements  captions available  steam cloud,6.99
http://store.steampowered.com/app/485740/Color_Syndrome/,485740,casual  indie  strategy,casual  strategy  indie,singleplayer  steam achievements  full controller support  steam trading cards  steam leaderboards,0.99
http://store.steampowered.com/app/624430/AI_Rebellion_VR/,624430,no info available,action  adventure  simulation  vr  space sim  scifi  space  great soundtrack  atmospheric,singleplayer  steam achievements  steam trading cards  htc vive  oculus rift  tracked motion controllers  seated,9.99
http://store.steampowered.com/app/453920/The_Last_Witch_Hunter/,453920,no info available,movie  supernatural  action  fantasy  actionadventure,captions available,3.99
http://store.steampowered.com/app/312380/Pandora_Eclipse_of_Nashira/,312380,simulation  strategy,strategy  simulation,singleplayer  multiplayer  coop  crossplatform multiplayer  downloadable content  steam cloud,9.99
http://store.steampowered.com/app/456160/Flag_N_Frag/,456160,action  indie  sports  strategy,strategy  action  indie  sports  4 player local  local multiplayer  controller  futuristic  arcade  competitive,singleplayer  shared/split screen  steam achievements  full controller support  steam trading cards,1.99
http://store.steampowered.com/app/594120/Fort_Awesome/,594120,no info available,early access  indie  vr,singleplayer  local coop  shared/split screen  htc vive  oculus rift  tracked motion controllers  keyboard / mouse  standing  roomscale,6.99
http://store.steampowered.com/app/656970/MagiCat/,656970,action  adventure  indie,action  adventure  indie  platformer  cute  2d,singleplayer  steam achievements  partial controller support  steam cloud  steam leaderboards,7.99
http://store.steampowered.com/app/215856/Magic_2014_Hall_of_Champions_Foil_Conversion/,215856,strategy,strategy,singleplayer  multiplayer  coop  shared/split screen  downloadable content  steam achievements  partial controller support  steam cloud  stats  steam leaderboards,0.99
http://store.steampowered.com/app/695742/EVE_Online_6_Months_Omega_Time/,695742,action  free to play  massively multiplayer  rpg  strategy,strategy  action  free to play  rpg  massively multiplayer,multiplayer  online multiplayer  mmo  coop  online coop  downloadable content  steam trading cards,71.7
http://store.steampowered.com/app/375790/Build_n_Bump/,375790,action  casual  indie,indie  casual  action  2d  local multiplayer  level editor,local multiplayer  shared/split screen  steam achievements  steam trading cards  partial controller support  includes level editor,2.99
http://store.steampowered.com/app/409420/Knight_Adventure/,409420,action  adventure  indie,action  adventure  indie,singleplayer  steam trading cards,0.99
http://store.steampowered.com/app/750300/Low_Desert_Punk_Original_Soundtrack/,750300,action  casual  indie  racing,action  indie  casual  racing,singleplayer  downloadable content  steam achievements  full controller support  steam leaderboards,0.99
http://store.steampowered.com/app/670570/Warface__Complete_Tournament_Pack/,670570,action  free to play  massively multiplayer,massively multiplayer  free to play  action,multiplayer  mmo  coop  downloadable content  steam achievements  steam trading cards  inapp purchases,99.99
http://store.steampowered.com/app/576010/SQR/,576010,casual  indie,casual  indie  puzzle  2d  difficult,singleplayer  steam achievements  steam trading cards,0.99
http://store.steampowered.com/app/583760/Slash_It_2/,583760,action  casual  indie,indie  casual  action  music  typing,singleplayer  steam achievements  steam trading cards  steam leaderboards,0.99
http://store.steampowered.com/app/23550/Earth_Defense_Force_Battle_Armor_Weapon_Chest/,23550,action,action,singleplayer  coop  downloadable content,0.99
http://store.steampowered.com/app/586010/Monster_Monpiece__Deluxe_Pack/,586010,strategy,strategy  sexual content,singleplayer  downloadable content  steam achievements  steam trading cards  inapp purchases  partial controller support  steam cloud,9.99
http://store.steampowered.com/app/572710/Nancy_Drew_Labyrinth_of_Lies/,572710,adventure,adventure  point & click,singleplayer,19.99
http://store.steampowered.com/app/688150/JUMPER__SPEEDRUN/,688150,indie  racing,indie  racing  platformer  puzzle  puzzleplatformer  great soundtrack  difficult  singleplayer,singleplayer,0.99
http://store.steampowered.com/app/365540/GameGuru__Death_Valley_Combat_Pack/,365540,action  indie  simulation,indie  simulation  action  game development  design & illustration  animation & modeling  gamemaker  fps  software,singleplayer  multiplayer  downloadable content,29.99
http://store.steampowered.com/app/303510/Dungeons_The_Eye_of_Draconus/,303510,action  adventure  casual  indie,indie  action  adventure  beat 'em up  casual  coop  online coop  comedy,singleplayer  multiplayer  coop  shared/split screen  steam achievements  steam trading cards  partial controller support,3.99
http://store.steampowered.com/app/640230/theHunter_Call_of_the_Wild__Shooting_Range/,640230,adventure  simulation  sports,adventure  sports  simulation,singleplayer  multiplayer  downloadable content  steam achievements  steam cloud,Cooming Soon
http://store.steampowered.com/app/705880/Fantasy_Grounds__B11_Fall_of_House_Rodow_5E/,705880,indie  rpg  strategy,strategy  rpg  indie,multiplayer  coop  crossplatform multiplayer  downloadable content,6.99
http://store.steampowered.com/app/609990/BeeFense/,609990,action  indie  strategy,action  indie  strategy  tower defense,singleplayer  steam cloud,1.99
http://store.steampowered.com/app/728670/Maze_Up/,728670,casual  indie,indie  casual,singleplayer  steam achievements  steam cloud  steam leaderboards,1.99
http://store.steampowered.com/app/566490/Keen/,566490,indie  strategy,indie  strategy  puzzle  female protagonist  turnbased,singleplayer  full controller support,Cooming Soon
http://store.steampowered.com/app/460710/The_Invitation/,460710,no info available,thriller  movie  psychological,no info available,6.99
http://store.steampowered.com/app/275610/Warhammer_40000_Kill_Team/,275610,action,action  warhammer 40k  local coop  twin stick shooter  coop  scifi  third person  games workshop  shooter  adventure  strategy,singleplayer  shared/split screen  steam achievements  full controller support  partial controller support  steam cloud  steam leaderboards,9.99
http://store.steampowered.com/app/730070/Jam_Studio_VR__Disney_Phineas_and_Ferb_Bundle/,730070,casual,casual,singleplayer  downloadable content  inapp purchases  partial controller support,4.99
http://store.steampowered.com/app/211209/Wonder_Boy_in_Monster_World/,211209,no info available,metroidvania  classic  side scroller  retro  action rpg,singleplayer,2.99
http://store.steampowered.com/app/388160/Project_Druid__2D_Labyrinth_Explorer/,388160,casual  indie,casual  indie,singleplayer,0.99
http://store.steampowered.com/app/41740/Cargo_The_Quest_for_Gravity/,41740,action  adventure  simulation,adventure  action  physics  sandbox  simulation  surreal  female protagonist  singleplayer,singleplayer  steam achievements  steam leaderboards,9.99
http://store.steampowered.com/app/396700/Hover_Cubes_Arena/,396700,action  casual  indie  sports  early access,early access  casual  action  indie  sports,singleplayer  multiplayer  coop  steam achievements  partial controller support  stats  steam leaderboards,14.99
http://store.steampowered.com/app/471630/Rexodus_A_VR_Story_Experience/,471630,no info available,vr  free to play  indie  casual,singleplayer  partial controller support  htc vive  oculus rift  tracked motion controllers  keyboard / mouse  standing,Free
http://store.steampowered.com/app/542720/Bubble_Blowout/,542720,action  casual,action  casual,singleplayer,1.99
http://store.steampowered.com/app/693510/Dead_Horizon_Extras/,693510,action  adventure  indie,action  adventure  indie,singleplayer  downloadable content,4.99
http://store.steampowered.com/app/488930/Fantasy_Grounds__Deadlands_Reloaded_Grim_Prairie_Tales/,488930,indie  rpg  strategy,strategy  rpg  indie,multiplayer  coop  crossplatform multiplayer  downloadable content,9.99
http://store.steampowered.com/app/394811/Fantasy_Grounds__Interface_Zero_20_for_Savage_Worlds/,394811,indie  rpg  strategy,rpg  indie  strategy  utilities  turnbased  scifi  cyberpunk  futuristic  partybased rpg,multiplayer  coop  crossplatform multiplayer  downloadable content,19.99
http://store.steampowered.com/app/485360/Disgraced/,485360,action  adventure  indie  rpg  simulation  strategy,rpg  adventure  indie  rpgmaker  simulation  strategy  action  alternate history  survival  open world  turnbased combat  atmospheric  choose your own adventure  historical  great soundtrack  action rpg  realistic  2d  pixel graphics,singleplayer  steam achievements  steam trading cards  captions available,9.99
http://store.steampowered.com/app/562800/HOUND/,562800,indie  simulation  early access,early access  indie  simulation  open world  atmospheric,singleplayer,9.99
http://store.steampowered.com/app/629794/EVE_Online_2860_PLEX/,629794,free to play  massively multiplayer  rpg,free to play  rpg  massively multiplayer,online multiplayer  mmo  downloadable content  steam trading cards,99.99
http://store.steampowered.com/app/422900/Particle_Fleet_Emergence/,422900,indie  simulation  strategy,strategy  indie  simulation  rts  space  scifi  realtime with pause,singleplayer  steam achievements  steam cloud  stats  includes level editor,14.99
http://store.steampowered.com/app/714850/Idle_Champions_of_the_Forgotten_Realms__Bruenors_Starter_Pack/,714850,action  adventure  free to play  indie  strategy,strategy  indie  adventure  action  free to play,singleplayer  downloadable content  steam achievements  inapp purchases,9.99
http://store.steampowered.com/app/2630/Call_of_Duty_2/,2630,action,action  fps  world war ii  multiplayer  singleplayer  shooter  classic  war  historical  firstperson  atmospheric  coop  military  story rich  zombies  strategy  adventure,singleplayer  multiplayer,19.99
http://store.steampowered.com/app/673230/Galaxy_Annihilation/,673230,action  indie,action  indie  space  aliens  shoot 'em up,singleplayer  steam achievements  full controller support  steam leaderboards,2.99
http://store.steampowered.com/app/693760/ProjectFiles/,693760,action  adventure  free to play  indie,action  adventure  free to play  indie,singleplayer  downloadable content  includes level editor,Free
http://store.steampowered.com/app/616690/BRKUT/,616690,action  adventure  indie,indie  action  adventure  psychological horror  interactive fiction,singleplayer  partial controller support,2.99
http://store.steampowered.com/app/230889/Awesomenauts__Cynical_Vinnie__Total_Spike_Skin/,230889,action  indie  strategy,strategy  action  indie,singleplayer  multiplayer  coop  shared/split screen  downloadable content  steam achievements  full controller support  steam trading cards  steam cloud  steam leaderboards,2.49
http://store.steampowered.com/app/501570/One_Piece_Burning_Blood__Wanted_Pack_2/,501570,action,action,singleplayer  multiplayer  downloadable content  steam achievements  full controller support  steam cloud  steam leaderboards  steam turn notifications,14.99
http://store.steampowered.com/app/525184/Darlington_Throwback_Paint_Scheme_Pack_1/,525184,racing,racing,singleplayer  online multiplayer  downloadable content  partial controller support,9.99
http://store.steampowered.com/app/352850/DGU_Death_God_University/,352850,action  adventure  casual  indie  strategy,strategy  action  adventure  indie  casual  dark humor  funny  colorful,singleplayer  full controller support  steam cloud,9.99
http://store.steampowered.com/app/733100/Oh_My_Godheads_Collectors_Upgrade/,733100,action,action,singleplayer  multiplayer  local multiplayer  shared/split screen  downloadable content  steam achievements  full controller support,Cooming Soon
http://store.steampowered.com/app/597370/Gold/,597370,no info available,movie  drama  action  indie,captions available,4.99
http://store.steampowered.com/app/722760/Captain_Firebeard_and_the_Bay_of_Crows/,722760,adventure  casual,casual  adventure  visual novel  anime  puzzle  colorful  great soundtrack  story rich  funny  mystery  pirates  swordplay  naval  sailing,singleplayer  steam achievements,5.99
http://store.steampowered.com/app/561900/Fantasy_Grounds__Tropical_Islands_Map_Pack/,561900,indie  rpg  strategy,strategy  rpg  indie,multiplayer  coop  crossplatform multiplayer  downloadable content,7.99
http://store.steampowered.com/app/770300/Robotpencil_Presents_Touching_Up_Sketches/,770300,no info available,tutorial,no info available,3.99
http://store.steampowered.com/app/584620/Unhappy_Ever_After_Android_APK/,584620,adventure  indie  rpg,adventure  rpg  indie,singleplayer  downloadable content  steam trading cards  partial controller support,Free
http://store.steampowered.com/app/480500/Dogfight_Elite/,480500,no info available,early access  action  massively multiplayer  indie  simulation  strategy,singleplayer  multiplayer  crossplatform multiplayer  inapp purchases  partial controller support  htc vive  oculus rift  gamepad  keyboard / mouse  seated,2.99
http://store.steampowered.com/app/619150/while_True_learn/,619150,indie  simulation  early access,early access  simulation  programming  education  science  indie,singleplayer,Cooming Soon
http://store.steampowered.com/app/406150/Refunct/,406150,adventure  casual  indie,parkour  relaxing  3d platformer  great soundtrack  short  casual  indie  firstperson  singleplayer  atmospheric  platformer  colorful  adventure  open world  puzzleplatformer  exploration  puzzle  family friendly  cute,singleplayer  steam achievements  full controller support  steam trading cards  steam cloud,2.99
http://store.steampowered.com/app/40720/Samorost_2/,40720,adventure  casual  indie,adventure  point & click  indie  puzzle  short  casual  surreal  singleplayer  2d  atmospheric  fantasy  scifi  great soundtrack  handdrawn,singleplayer,4.99
http://store.steampowered.com/app/557290/Line_of_Sight__Starters_Pack/,557290,action  free to play,action  free to play,online multiplayer  downloadable content  steam achievements  inapp purchases  stats,14.99
http://store.steampowered.com/app/483840/Grim_Dawn__Crucible_Mode_DLC/,483840,action  adventure  indie  rpg,rpg  action  adventure  indie,singleplayer  multiplayer  coop  downloadable content  steam achievements  full controller support  steam trading cards  steam cloud,5.99
http://store.steampowered.com/app/28010/Kane__Lynch_2_The_Doggie_Bag/,28010,action,action,singleplayer  multiplayer  coop  downloadable content  steam achievements  steam leaderboards,5.99
http://store.steampowered.com/app/727300/Epic_PVP_Castles/,727300,adventure  casual  indie  strategy,casual  indie  strategy  adventure,singleplayer  shared/split screen  steam achievements,0.99
http://store.steampowered.com/app/350172/Batman_Arkham_Knight__Batman_Classic_TV_Series_Batmobile_Pack/,350172,action  adventure,action  adventure,singleplayer  downloadable content  steam achievements  full controller support  steam trading cards  steam cloud,1.99
http://store.steampowered.com/app/392644/NOBUNAGAS_AMBITION_SoI__Scenario_6_Battle_of_Itsukushima/,392644,strategy,strategy,singleplayer  downloadable content  steam cloud,2.99
http://store.steampowered.com/app/516400/Freebie__Color_Blind_Pack_YellowBlue/,516400,casual  indie,indie  casual,singleplayer  downloadable content  steam achievements  steam trading cards  partial controller support  steam leaderboards,Free
